Date,Open,High,Close,Low,Volume
2012-12-31,5901.2,5919.0,5905.1,5897.15,64809641.0
2013-01-01,5937.65,5963.9,5950.85,5935.2,77902745.0
2013-01-02,5982.6,6006.05,5993.25,5982.0,116057389.0
2013-01-03,6015.8,6017.0,6009.5,5986.55,99989933.0
2013-01-04,6011.95,6020.75,6016.15,5981.55,113232990.0
2013-01-07,6042.15,6042.15,5988.4,5977.15,110248018.0
2013-01-08,5983.45,6007.05,6001.7,5964.4,109937502.0
2013-01-09,6006.2,6020.1,5971.5,5958.45,129635568.0
2013-01-10,5998.8,6005.15,5968.65,5947.3,129767384.0
2013-01-11,6012.4,6018.85,5951.3,5940.6,128022002.0
2013-01-14,5967.2,6036.9,6024.05,5962.15,134711348.0
2013-01-15,6037.85,6068.5,6056.6,6018.6,138364003.0
2013-01-16,6049.0,6055.95,6001.85,5992.05,128985952.0
2013-01-17,6001.25,6053.2,6039.2,5988.1,178954867.0
2013-01-18,6059.85,6083.4,6064.4,6048.3,186460701.0
2013-01-21,6085.75,6094.35,6082.3,6065.1,130866385.0
2013-01-22,6080.15,6101.3,6048.5,6040.5,129041713.0
2013-01-23,6052.85,6069.8,6054.3,6021.15,136989190.0
2013-01-24,6046.2,6065.3,6019.35,6007.85,185210189.0
2013-01-25,6024.5,6080.55,6074.65,6014.45,147587200.0
2013-01-28,6082.1,6088.4,6074.8,6061.4,113113004.0
2013-01-29,6064.7,6111.8,6049.9,6042.45,157553752.0
2013-01-30,6065.0,6071.95,6055.75,6044.15,124222858.0
2013-01-31,6045.65,6058.05,6034.75,6025.15,168516750.0
2013-02-01,6040.95,6052.95,5998.9,5983.2,159271140.0
2013-02-04,6025.2,6038.5,5987.25,5981.25,141741868.0
2013-02-05,5948.2,5970.35,5956.9,5946.9,136227506.0
2013-02-06,5988.05,5990.9,5959.2,5953.15,157815926.0
2013-02-07,5936.45,5978.5,5938.8,5927.6,157647191.0
2013-02-08,5929.1,5953.7,5903.5,5883.65,192607376.0
2013-02-11,5920.05,5924.15,5897.85,5879.1,121958667.0
2013-02-12,5894.35,5927.65,5922.5,5886.45,142844560.0
2013-02-13,5943.15,5969.5,5932.95,5922.95,142636632.0
2013-02-14,5933.2,5940.2,5896.95,5884.55,143830565.0
2013-02-15,5869.95,5899.95,5887.4,5853.9,125091945.0
2013-02-18,5888.65,5911.0,5898.2,5878.45,114284193.0
2013-02-19,5900.2,5947.55,5939.7,5883.15,100984778.0
2013-02-20,5966.3,5971.0,5943.05,5937.55,135354164.0
2013-02-21,5909.65,5921.15,5852.25,5844.4,159401234.0
2013-02-22,5837.95,5873.8,5850.3,5835.8,157046865.0
2013-02-25,5870.55,5878.4,5854.75,5825.0,125128736.0
2013-02-26,5838.3,5838.85,5761.35,5748.6,157360222.0
2013-02-27,5784.9,5818.2,5796.9,5749.7,175165933.0
2013-02-28,5834.35,5849.9,5693.05,5671.9,334852895.0
2013-03-01,5702.45,5739.45,5719.7,5679.9,174517984.0
2013-03-04,5704.7,5712.0,5698.5,5663.6,144887325.0
2013-03-05,5722.45,5790.1,5784.25,5722.4,154406134.0
2013-03-06,5816.4,5828.7,5818.6,5795.05,156901392.0
2013-03-07,5801.3,5878.0,5863.3,5801.3,134679762.0
2013-03-08,5883.65,5952.85,5945.7,5883.0,150781148.0
2013-03-11,5946.1,5971.2,5942.35,5930.35,125384918.0
2013-03-12,5944.6,5952.0,5914.1,5893.65,115944389.0
2013-03-13,5884.8,5893.85,5851.2,5842.25,116710808.0
2013-03-14,5845.95,5920.15,5908.95,5791.75,149008437.0
2013-03-15,5914.9,5945.65,5872.6,5861.0,152156666.0
2013-03-18,5816.75,5850.2,5835.25,5814.35,102663402.0
2013-03-19,5859.5,5863.6,5745.95,5724.3,182311867.0
2013-03-20,5740.55,5745.3,5694.4,5682.3,187624850.0
2013-03-21,5705.9,5757.75,5658.75,5647.95,179177573.0
2013-03-22,5659.8,5691.45,5651.35,5631.8,165293291.0
2013-03-25,5707.3,5718.4,5633.85,5624.4,150388821.0
2013-03-26,5613.75,5655.3,5641.6,5612.05,126500524.0
2013-03-28,5647.75,5692.95,5682.55,5604.85,209658945.0
2013-04-01,5697.35,5720.95,5704.4,5675.9,97779717.0
2013-04-02,5701.7,5754.6,5748.1,5687.15,106423845.0
2013-04-03,5740.2,5744.95,5672.9,5650.1,140713330.0
2013-04-04,5640.65,5644.45,5574.75,5565.65,134586976.0
2013-04-05,5568.1,5577.3,5553.25,5534.7,137461477.0
2013-04-08,5550.5,5569.2,5542.95,5537.05,97021471.0
2013-04-09,5568.75,5603.05,5495.1,5487.0,138184712.0
2013-04-10,5536.25,5569.25,5558.7,5477.2,128558760.0
2013-04-11,5601.65,5610.65,5594.0,5542.85,146828501.0
2013-04-12,5520.7,5544.5,5528.55,5494.9,127323273.0
2013-04-15,5508.5,5592.85,5568.4,5500.3,142918219.0
2013-04-16,5562.45,5699.25,5688.95,5555.85,142679244.0
2013-04-17,5708.65,5732.15,5688.7,5669.0,154575403.0
2013-04-18,5682.7,5794.35,5783.1,5681.85,149883469.0
2013-04-22,5789.85,5844.85,5834.4,5789.8,135095797.0
2013-04-23,5843.1,5844.3,5836.9,5791.55,132218357.0
2013-04-25,5856.1,5924.6,5916.3,5853.3,199597725.0
2013-04-26,5899.75,5907.05,5871.45,5860.5,141311877.0
2013-04-29,5877.6,5918.65,5904.1,5868.8,118882089.0
2013-04-30,5932.6,5962.3,5930.2,5867.8,153186197.0
2013-05-02,5911.4,6019.45,5999.35,5910.95,162376438.0
2013-05-03,5993.5,6000.3,5944.0,5930.15,145754275.0
2013-05-06,5944.9,5976.5,5971.05,5928.45,110166713.0
2013-05-07,5983.45,6050.5,6043.55,5982.95,136372981.0
2013-05-08,6064.15,6083.55,6069.3,6024.95,122278698.0
2013-05-09,6078.35,6084.7,6050.15,6040.45,109997276.0
2013-05-10,6046.25,6105.3,6094.75,6045.6,111351573.0
2013-05-11,6088.2,6114.55,6107.25,6084.15,7991165.0
2013-05-13,6098.2,6104.95,5980.45,5972.9,107948706.0
2013-05-14,5989.7,6026.2,5995.4,5970.05,119265483.0
2013-05-15,6018.85,6157.1,6146.75,6018.85,153892843.0
2013-05-16,6128.25,6187.3,6169.9,6128.25,158635506.0
2013-05-17,6172.95,6199.95,6187.3,6146.15,147280254.0
2013-05-20,6198.0,6229.45,6156.9,6146.05,122252978.0
2013-05-21,6152.35,6180.25,6114.1,6102.35,130589228.0
2013-05-22,6127.05,6147.6,6094.5,6074.45,133763685.0
2013-05-23,6050.4,6081.45,5967.05,5955.7,198930489.0
2013-05-24,6010.7,6015.3,5983.55,5936.8,161622562.0
2013-05-27,5989.4,6099.9,6083.15,5975.55,115115365.0
2013-05-28,6086.35,6127.65,6111.25,6055.4,139668916.0
2013-05-29,6120.45,6125.05,6104.3,6069.8,120205054.0
2013-05-30,6072.15,6133.75,6124.05,6072.15,194092801.0
2013-05-31,6098.7,6106.25,5985.95,5975.55,175311989.0
2013-06-03,5997.35,6011.0,5939.3,5916.35,112123535.0
2013-06-04,5941.1,5981.6,5919.45,5910.25,114450873.0
2013-06-05,5908.3,5935.2,5923.85,5883.7,110223279.0
2013-06-06,5895.0,5956.55,5921.4,5869.5,114174694.0
2013-06-07,5900.05,5972.7,5881.0,5871.3,118346364.0
2013-06-10,5907.9,5931.65,5878.0,5857.4,100130739.0
2013-06-11,5848.75,5868.05,5788.8,5780.35,180902123.0
2013-06-12,5771.75,5792.9,5760.2,5738.6,140394424.0
2013-06-13,5709.35,5729.85,5699.1,5683.1,142041404.0
2013-06-14,5748.95,5819.4,5808.4,5739.4,124410018.0
2013-06-17,5820.4,5854.9,5850.05,5770.25,107160887.0
2013-06-18,5841.9,5863.4,5813.6,5804.3,117541145.0
2013-06-19,5805.75,5828.4,5822.25,5777.9,115539008.0
2013-06-20,5754.15,5755.0,5655.9,5645.65,198400131.0
2013-06-21,5639.9,5686.15,5667.65,5616.85,182410583.0
2013-06-24,5638.05,5640.0,5590.25,5566.25,193488581.0
2013-06-25,5606.95,5666.25,5609.1,5570.25,196571543.0
2013-06-26,5627.95,5635.25,5588.7,5579.35,160095940.0
2013-06-27,5647.95,5699.35,5682.35,5630.95,239029425.0
2013-06-28,5749.5,5852.95,5842.2,5749.5,214402430.0
2013-07-01,5834.1,5904.35,5898.85,5822.2,144794030.0
2013-07-02,5885.5,5898.8,5857.55,5852.3,145721790.0
2013-07-03,5811.95,5815.0,5770.9,5760.4,160523863.0
2013-07-04,5794.75,5848.2,5836.95,5786.05,151929179.0
2013-07-05,5889.95,5900.45,5867.9,5858.45,123586417.0
2013-07-08,5833.15,5833.85,5811.55,5775.55,127624733.0
2013-07-09,5834.6,5864.95,5859.0,5834.6,110427867.0
2013-07-10,5869.9,5879.35,5816.7,5802.85,117516350.0
2013-07-11,5894.5,5948.85,5935.1,5887.95,120195681.0
2013-07-12,6000.5,6019.0,6009.0,5951.15,127707078.0
2013-07-15,5991.2,6038.2,6030.8,5980.95,116275729.0
2013-07-16,5930.8,5966.05,5955.25,5910.95,151162819.0
2013-07-17,5972.25,5989.8,5973.3,5926.75,191516153.0
2013-07-18,5984.7,6051.1,6038.05,5974.55,171728134.0
2013-07-19,6057.2,6066.85,6029.2,6020.25,163311714.0
2013-07-22,6009.75,6064.15,6031.8,6004.25,115168337.0
2013-07-23,6064.3,6093.35,6077.8,6061.3,126469251.0
2013-07-24,6032.2,6047.25,5990.5,5962.6,151931749.0
2013-07-25,5970.4,5990.65,5907.5,5896.4,237081135.0
2013-07-26,5937.95,5944.5,5886.2,5869.5,174535664.0
2013-07-29,5869.95,5886.0,5831.65,5825.8,173430612.0
2013-07-30,5836.05,5861.3,5755.05,5747.6,181489174.0
2013-07-31,5738.35,5752.1,5742.0,5675.75,235469131.0
2013-08-01,5776.9,5808.5,5727.85,5676.85,216762208.0
2013-08-02,5750.05,5761.85,5677.9,5649.0,222494469.0
2013-08-05,5682.4,5721.0,5685.4,5661.5,197167952.0
2013-08-06,5664.9,5664.9,5542.25,5521.8,216227972.0
2013-08-07,5549.3,5561.45,5519.1,5486.85,245010773.0
2013-08-08,5510.05,5577.6,5565.65,5510.05,204918722.0
2013-08-12,5606.7,5644.1,5612.4,5557.1,195708484.0
2013-08-13,5600.25,5704.75,5699.3,5578.9,222997337.0
2013-08-14,5715.4,5754.55,5742.3,5690.2,223656483.0
2013-08-16,5705.45,5716.6,5507.85,5496.05,248094094.0
2013-08-19,5497.55,5499.65,5414.75,5360.65,219672819.0
2013-08-20,5353.45,5417.8,5401.45,5306.35,261052792.0
2013-08-21,5494.45,5504.1,5302.55,5268.45,255004311.0
2013-08-22,5282.8,5418.95,5408.45,5254.05,284468531.0
2013-08-23,5428.75,5478.8,5471.75,5377.8,251511910.0
2013-08-26,5499.4,5528.7,5476.5,5454.45,241996358.0
2013-08-27,5426.5,5427.4,5287.45,5274.25,306037010.0
2013-08-28,5233.45,5317.7,5285.0,5118.85,335993745.0
2013-08-29,5316.5,5428.9,5409.05,5303.0,326499273.0
2013-08-30,5407.45,5493.3,5471.8,5360.2,336401705.0
2013-09-02,5480.25,5564.9,5550.75,5478.85,214232444.0
2013-09-03,5574.7,5580.95,5341.45,5323.75,250298844.0
2013-09-04,5358.65,5460.25,5448.1,5318.9,237230494.0
2013-09-05,5553.75,5625.75,5592.95,5552.7,274937515.0
2013-09-06,5617.45,5688.6,5680.4,5566.15,253030740.0
2013-09-10,5738.5,5904.85,5896.75,5738.2,275244175.0
2013-09-11,5887.25,5924.35,5913.15,5832.7,265006808.0
2013-09-12,5931.15,5932.0,5850.7,5815.8,272987246.0
2013-09-13,5828.0,5884.3,5850.6,5822.9,190768447.0
2013-09-16,5930.3,5957.25,5840.55,5798.15,219455842.0
2013-09-17,5824.2,5857.8,5850.2,5804.9,157938740.0
2013-09-18,5872.75,5916.9,5899.45,5840.2,153585493.0
2013-09-19,6044.15,6142.5,6115.55,6040.15,287191701.0
2013-09-20,6104.55,6130.95,6012.1,5932.85,318645265.0
2013-09-23,5945.8,5989.4,5889.75,5871.4,188322506.0
2013-09-24,5855.0,5938.4,5892.45,5854.55,187578148.0
2013-09-25,5901.55,5910.55,5873.85,5811.1,200162195.0
2013-09-26,5872.8,5917.65,5882.25,5864.1,220589737.0
2013-09-27,5905.55,5909.2,5833.2,5819.3,163067913.0
2013-09-30,5801.05,5810.2,5735.3,5718.5,155674706.0
2013-10-01,5756.1,5786.45,5780.05,5700.95,159247089.0
2013-10-03,5819.1,5917.6,5909.7,5802.7,199793235.0
2013-10-04,5891.3,5950.45,5907.3,5885.0,191469248.0
2013-10-07,5889.05,5912.0,5906.15,5825.85,156387945.0
2013-10-08,5975.0,5981.7,5928.4,5913.0,158527593.0
2013-10-09,5893.25,6015.5,6007.45,5877.1,192037125.0
2013-10-10,6001.05,6033.95,6020.95,5979.8,159607329.0
2013-10-11,6104.85,6107.6,6096.2,6046.4,180834257.0
2013-10-14,6093.0,6124.1,6112.7,6082.9,142173640.0
2013-10-15,6147.55,6156.3,6089.05,6056.55,218304334.0
2013-10-17,6098.5,6110.75,6045.85,6032.55,230561463.0
2013-10-18,6070.9,6201.45,6189.35,6070.9,250339955.0
2013-10-21,6202.0,6218.95,6204.95,6163.3,196989071.0
2013-10-22,6192.3,6220.1,6202.8,6181.8,161943721.0
2013-10-23,6209.55,6217.95,6178.35,6116.6,188285223.0
2013-10-24,6162.8,6252.45,6164.35,6142.95,176235553.0
2013-10-25,6154.0,6174.75,6144.9,6125.95,144531462.0
2013-10-28,6155.1,6168.75,6101.1,6094.1,146340691.0
2013-10-29,6107.55,6228.05,6220.9,6079.2,197348371.0
2013-10-30,6230.8,6269.2,6251.7,6222.6,177583848.0
2013-10-31,6237.15,6309.05,6299.15,6235.9,239607127.0
2013-11-01,6289.75,6332.6,6307.2,6286.95,191639789.0
2013-11-03,6332.05,6342.95,6317.35,6311.15,23856924.0
2013-11-05,6282.15,6304.75,6253.15,6244.3,181053761.0
2013-11-06,6260.55,6269.7,6215.15,6208.7,157080263.0
2013-11-07,6228.9,6288.95,6187.25,6180.8,168832431.0
2013-11-08,6170.15,6185.15,6140.75,6120.95,150051986.0
2013-11-11,6110.4,6141.65,6078.8,6067.75,146060450.0
2013-11-12,6087.25,6108.7,6018.05,6011.75,153812590.0
2013-11-13,5998.85,6042.25,5989.6,5972.45,162538228.0
2013-11-14,6037.0,6101.65,6056.15,6036.65,154913925.0
2013-11-18,6111.05,6196.8,6189.0,6110.4,163991212.0
2013-11-19,6197.25,6212.4,6203.35,6180.2,161514064.0
2013-11-20,6186.85,6204.35,6122.9,6106.95,155794838.0
2013-11-21,6096.5,6097.35,5999.05,5985.4,137232011.0
2013-11-22,6027.35,6049.6,5995.45,5972.8,134755917.0
2013-11-25,6035.95,6123.5,6115.35,6035.95,127195086.0
2013-11-26,6099.25,6112.7,6059.1,6047.75,150661397.0
2013-11-27,6062.7,6074.0,6057.1,6030.3,124875896.0
2013-11-28,6092.0,6112.95,6091.85,6068.3,195315802.0
2013-11-29,6103.9,6182.5,6176.1,6103.8,190711115.0
2013-12-02,6171.15,6228.7,6217.85,6171.15,145948276.0
2013-12-03,6204.25,6225.4,6201.85,6191.4,156852586.0
2013-12-04,6187.95,6209.15,6160.95,6149.9,186169067.0
2013-12-05,6262.45,6300.55,6241.1,6232.0,186060466.0
2013-12-06,6234.4,6275.35,6259.9,6230.75,158539890.0
2013-12-09,6415.0,6415.25,6363.9,6345.0,198285630.0
2013-12-10,6354.7,6362.25,6332.85,6307.55,242412856.0
2013-12-11,6307.2,6326.6,6307.9,6280.25,148196394.0
2013-12-12,6276.75,6286.85,6237.05,6230.55,148533899.0
2013-12-13,6201.3,6208.6,6168.4,6161.4,169650657.0
2013-12-16,6168.35,6183.25,6154.7,6146.05,146451539.0
2013-12-17,6178.2,6190.55,6139.05,6133.0,154174701.0
2013-12-18,6129.95,6236.0,6217.15,6129.95,243250558.0
2013-12-19,6253.9,6263.75,6166.65,6150.7,437039204.0
2013-12-20,6179.95,6284.5,6274.25,6170.35,171969981.0
2013-12-23,6267.2,6317.5,6284.5,6266.95,131187586.0
2013-12-24,6296.45,6301.5,6268.4,6262.0,107642909.0
2013-12-26,6270.1,6302.75,6278.9,6259.45,182310258.0
2013-12-27,6292.8,6324.9,6313.8,6289.4,96867388.0
2013-12-30,6336.4,6344.05,6291.1,6273.15,101271820.0
2013-12-31,6307.35,6317.3,6304.0,6287.3,103439312.0
2014-01-01,6323.8,6327.2,6301.65,6298.25,69567668.0
2014-01-02,6301.25,6358.3,6221.15,6211.3,158132556.0
2014-01-03,6194.55,6221.7,6211.15,6171.25,139043889.0
2014-01-06,6220.85,6224.7,6191.45,6170.25,118344976.0
2014-01-07,6203.9,6221.5,6162.25,6144.75,138559000.0
2014-01-08,6178.05,6192.1,6174.6,6160.35,146912639.0
2014-01-09,6181.7,6188.05,6168.35,6148.25,150064466.0
2014-01-10,6178.85,6239.1,6171.45,6139.6,159920407.0
2014-01-13,6189.55,6288.2,6272.75,6189.55,135009945.0
2014-01-14,6260.25,6280.35,6241.85,6234.15,110231153.0
2014-01-15,6265.95,6325.2,6320.9,6265.3,145922867.0
2014-01-16,6341.35,6346.5,6318.9,6299.85,153420441.0
2014-01-17,6306.25,6327.1,6261.65,6246.35,167719501.0
2014-01-20,6261.75,6307.45,6303.95,6243.35,122136071.0
2014-01-21,6320.15,6330.3,6313.8,6297.9,141728380.0
2014-01-22,6309.05,6349.95,6338.95,6287.45,137490525.0
2014-01-23,6325.95,6355.6,6345.65,6316.4,120054602.0
2014-01-24,6301.65,6331.45,6266.75,6263.9,160270856.0
2014-01-27,6186.3,6188.55,6135.85,6130.25,190442601.0
2014-01-28,6131.85,6163.6,6126.25,6085.95,184111740.0
2014-01-29,6161.0,6170.45,6120.25,6109.8,146733030.0
2014-01-30,6067.0,6082.85,6073.7,6027.25,208061426.0
2014-01-31,6082.75,6097.85,6089.5,6067.35,146713083.0
2014-02-03,6058.8,6074.85,6001.8,5994.45,134893587.0
2014-02-04,5947.6,6017.8,6000.9,5933.3,183252654.0
2014-02-05,6004.25,6028.05,6022.4,5962.05,166627311.0
2014-02-06,6028.35,6048.35,6036.3,5965.4,185503324.0
2014-02-07,6077.65,6079.95,6063.2,6030.9,181932292.0
2014-02-10,6072.8,6083.05,6053.45,6046.4,133070328.0
2014-02-11,6072.45,6081.85,6062.7,6053.25,150520900.0
2014-02-12,6085.35,6106.6,6084.0,6077.4,138547391.0
2014-02-13,6087.55,6094.4,6001.1,5991.1,153652371.0
2014-02-14,6023.75,6056.4,6048.35,5984.6,140204479.0
2014-02-17,6057.1,6080.65,6073.3,6038.3,108492457.0
2014-02-18,6071.3,6141.7,6127.1,6066.8,126639146.0
2014-02-19,6132.05,6160.35,6152.75,6125.75,95248833.0
2014-02-20,6127.15,6129.1,6091.45,6086.45,132108928.0
2014-02-21,6108.3,6159.65,6155.45,6108.0,112596128.0
2014-02-24,6140.95,6191.85,6186.1,6130.8,144877047.0
2014-02-25,6205.7,6216.85,6200.05,6176.6,146259298.0
2014-02-26,6202.45,6245.95,6238.8,6202.1,181663811.0
2014-02-28,6228.45,6282.7,6276.95,6228.1,209914263.0
2014-03-03,6264.35,6277.75,6221.45,6212.25,144562338.0
2014-03-04,6216.75,6302.15,6297.95,6215.7,166818924.0
2014-03-05,6328.45,6336.25,6328.65,6287.8,160300066.0
2014-03-06,6344.75,6406.6,6401.15,6339.7,180731810.0
2014-03-07,6413.95,6537.8,6526.65,6413.55,284922346.0
2014-03-10,6491.7,6562.2,6537.25,6487.35,242143703.0
2014-03-11,6537.35,6562.85,6511.9,6494.25,238994883.0
2014-03-12,6497.5,6546.15,6516.9,6487.3,174977068.0
2014-03-13,6491.75,6561.45,6493.1,6476.65,167858387.0
2014-03-14,6447.25,6518.45,6504.2,6432.7,177336088.0
2014-03-18,6532.45,6574.95,6516.65,6497.65,179308616.0
2014-03-19,6530.0,6541.2,6524.05,6506.0,172464722.0
2014-03-20,6508.35,6523.65,6483.1,6473.25,141984189.0
2014-03-21,6515.2,6522.9,6493.2,6485.7,189854420.0
2014-03-22,6497.8,6502.65,6494.9,6481.35,9774392.0
2014-03-24,6510.5,6591.5,6583.5,6510.5,158395722.0
2014-03-25,6550.1,6595.55,6589.75,6544.85,168125064.0
2014-03-26,6615.65,6627.45,6601.4,6580.6,186570474.0
2014-03-27,6613.1,6673.95,6641.75,6599.5,312383468.0
2014-03-28,6673.05,6702.6,6695.9,6643.8,134114378.0
2014-03-31,6723.15,6730.05,6704.2,6662.4,177579421.0
2014-04-01,6729.5,6732.25,6721.05,6675.45,147136671.0
2014-04-02,6757.6,6763.5,6752.55,6723.6,173335875.0
2014-04-03,6772.05,6776.75,6736.1,6696.9,197546648.0
2014-04-04,6741.85,6741.85,6694.35,6685.15,155127592.0
2014-04-07,6694.25,6725.15,6695.05,6650.4,133947319.0
2014-04-09,6722.0,6808.7,6796.2,6705.1,169794626.0
2014-04-10,6803.05,6819.05,6796.4,6777.3,191125947.0
2014-04-11,6758.35,6789.35,6776.3,6743.15,140734579.0
2014-04-15,6792.7,6813.4,6733.1,6711.75,123197822.0
2014-04-16,6727.25,6748.65,6675.3,6665.15,119768833.0
2014-04-17,6695.45,6783.05,6779.4,6684.4,131488368.0
2014-04-21,6789.25,6825.45,6817.65,6786.9,111840313.0
2014-04-22,6822.9,6838.0,6815.35,6806.25,114693049.0
2014-04-23,6823.25,6861.6,6840.8,6820.75,182972972.0
2014-04-25,6855.8,6869.85,6782.75,6772.85,154320793.0
2014-04-28,6778.55,6786.25,6761.25,6750.3,118162668.0
2014-04-29,6769.0,6779.7,6715.25,6708.65,115511531.0
2014-04-30,6724.95,6780.15,6696.4,6656.8,161106871.0
2014-05-02,6709.95,6737.65,6694.8,6689.5,114275323.0
2014-05-05,6681.65,6741.05,6699.35,6680.45,104989653.0
2014-05-06,6719.25,6743.45,6715.3,6701.9,88291413.0
2014-05-07,6708.6,6718.75,6652.55,6642.9,114099791.0
2014-05-08,6669.9,6688.4,6659.85,6638.55,101549745.0
2014-05-09,6654.15,6871.35,6858.8,6652.15,166442779.0
2014-05-12,6863.4,7020.05,7014.25,6862.9,157725090.0
2014-05-13,7080.0,7172.35,7108.75,7067.15,232221733.0
2014-05-14,7112.0,7142.25,7108.75,7080.9,177204155.0
2014-05-15,7111.3,7152.55,7123.15,7082.55,186848485.0
2014-05-16,7270.2,7563.5,7203.0,7130.65,393156741.0
2014-05-19,7276.85,7291.1,7263.55,7193.55,316246557.0
2014-05-20,7309.95,7353.65,7275.5,7247.7,255333095.0
2014-05-21,7274.85,7287.15,7252.9,7206.7,203137825.0
2014-05-22,7289.95,7319.55,7276.4,7258.15,240943899.0
2014-05-23,7306.5,7381.0,7367.1,7293.9,259638086.0
2014-05-26,7428.75,7504.0,7359.05,7269.05,273236339.0
2014-05-27,7363.1,7372.95,7318.0,7274.75,168599276.0
2014-05-28,7324.95,7344.75,7329.65,7302.6,175595609.0
2014-05-29,7316.6,7325.4,7235.65,7224.4,241115398.0
2014-05-30,7254.85,7272.5,7229.95,7118.45,312152571.0
2014-06-02,7264.05,7368.6,7362.5,7239.5,169891181.0
2014-06-03,7375.35,7424.95,7415.85,7342.15,234680218.0
2014-06-04,7417.55,7433.3,7402.25,7391.35,204592241.0
2014-06-05,7399.75,7484.7,7474.1,7360.5,250660653.0
2014-06-06,7521.5,7592.7,7583.4,7497.65,248397596.0
2014-06-09,7621.65,7673.7,7654.6,7580.25,231879926.0
2014-06-10,7679.05,7683.2,7656.4,7579.3,188669182.0
2014-06-11,7672.4,7700.05,7626.85,7589.05,186182446.0
2014-06-12,7641.3,7658.0,7649.9,7593.8,148207144.0
2014-06-13,7668.2,7678.5,7542.1,7525.35,174522339.0
2014-06-16,7534.8,7548.6,7533.55,7487.55,155377979.0
2014-06-17,7525.05,7637.6,7631.7,7509.25,157961787.0
2014-06-18,7636.05,7663.0,7558.2,7515.5,165078941.0
2014-06-19,7580.05,7606.45,7540.7,7502.55,148852437.0
2014-06-20,7543.3,7560.55,7511.45,7497.3,124132217.0
2014-06-23,7514.0,7534.8,7493.35,7441.6,127404790.0
2014-06-24,7515.2,7593.35,7580.2,7515.2,137002483.0
2014-06-25,7588.55,7589.25,7569.25,7557.05,114968325.0
2014-06-26,7554.1,7570.2,7493.2,7481.3,171676960.0
2014-06-27,7514.2,7538.75,7508.8,7482.3,126673395.0
2014-06-30,7534.05,7623.65,7611.35,7531.6,152303166.0
2014-07-01,7629.0,7649.5,7634.7,7618.15,139431498.0
2014-07-02,7683.05,7732.4,7725.15,7677.3,136324329.0
2014-07-03,7734.35,7754.65,7714.8,7706.8,133755275.0
2014-07-04,7718.1,7758.0,7751.6,7661.3,113070488.0
2014-07-07,7780.4,7792.0,7787.15,7755.1,173926355.0
2014-07-08,7804.05,7808.85,7623.2,7595.9,180646306.0
2014-07-09,7637.95,7650.1,7585.0,7551.65,168348843.0
2014-07-10,7589.5,7731.05,7567.75,7479.05,258385778.0
2014-07-11,7584.1,7625.85,7459.6,7447.2,187592951.0
2014-07-14,7469.0,7478.45,7454.15,7422.15,135231220.0
2014-07-15,7491.3,7534.9,7526.65,7459.15,122068670.0
2014-07-16,7564.15,7640.1,7624.4,7532.45,167973291.0
2014-07-17,7612.7,7655.65,7640.45,7612.7,141612002.0
2014-07-18,7630.25,7685.0,7663.9,7595.5,134603073.0
2014-07-21,7701.65,7722.1,7684.2,7674.0,105401279.0
2014-07-22,7708.2,7773.85,7767.85,7704.8,120081148.0
2014-07-23,7794.9,7809.2,7795.75,7752.9,122119113.0
2014-07-24,7796.25,7835.65,7830.6,7771.65,117608370.0
2014-07-25,7828.2,7840.95,7790.45,7748.6,153936037.0
2014-07-28,7792.9,7799.9,7748.7,7722.65,116534670.0
2014-07-30,7746.2,7798.7,7791.4,7707.6,178110084.0
2014-07-31,7784.65,7791.85,7721.3,7711.15,208857257.0
2014-08-01,7662.5,7716.7,7602.6,7593.9,181070405.0
2014-08-04,7639.55,7694.8,7683.65,7622.05,137040004.0
2014-08-05,7706.65,7752.45,7746.55,7638.05,128238762.0
2014-08-06,7726.15,7740.95,7672.05,7658.95,116361342.0
2014-08-07,7651.15,7708.95,7649.25,7630.4,116792296.0
2014-08-08,7588.7,7592.45,7568.55,7540.1,118429659.0
2014-08-11,7619.85,7635.55,7625.95,7598.6,106972573.0
2014-08-12,7688.8,7735.75,7727.05,7654.8,120611660.0
2014-08-13,7717.3,7757.1,7739.55,7695.7,154083920.0
2014-08-14,7756.15,7796.7,7791.7,7739.1,127328105.0
2014-08-18,7785.25,7880.5,7874.25,7779.2,126742201.0
2014-08-19,7901.0,7918.55,7897.5,7881.15,140615189.0
2014-08-20,7915.8,7922.7,7875.3,7864.05,117321408.0
2014-08-21,7875.35,7919.65,7891.1,7855.95,115221672.0
2014-08-22,7904.55,7929.05,7913.2,7900.05,104074858.0
2014-08-25,7931.75,7968.25,7906.3,7897.95,118465594.0
2014-08-26,7874.5,7915.45,7904.75,7862.45,142829732.0
2014-08-27,7933.9,7946.85,7936.05,7916.55,119961224.0
2014-08-28,7942.25,7967.8,7954.35,7939.2,189698796.0
2014-09-01,7990.35,8035.0,8027.7,7984.0,139328061.0
2014-09-02,8038.6,8101.95,8083.05,8036.55,134897503.0
2014-09-03,8110.85,8141.9,8114.6,8092.25,150726992.0
2014-09-04,8114.2,8114.8,8095.95,8060.9,141280504.0
2014-09-05,8099.9,8122.7,8086.85,8049.85,125981094.0
2014-09-08,8132.95,8180.2,8173.9,8126.15,120694390.0
2014-09-09,8161.9,8174.55,8152.95,8126.5,104740540.0
2014-09-10,8135.55,8135.75,8094.1,8082.1,107064326.0
